cycle_id,process_step,start_time,end_time,duration_minutes
373,Assembly,2023-01-01 08:26:00,2023-01-01 08:53:00,27.0
373,Quality Check,2023-01-01 08:53:00,2023-01-01 09:22:00,29.0
373,Packaging,2023-01-01 09:22:00,2023-01-01 09:48:00,26.0
373,Dispatch,2023-01-01 09:48:00,2023-01-01 09:59:00,11.0
374,Assembly,2023-01-01 08:24:00,2023-01-01 08:38:00,14.0
374,Quality Check,2023-01-01 08:38:00,2023-01-01 09:06:00,28.0
374,Packaging,2023-01-01 09:06:00,2023-01-01 09:34:00,28.0
374,Dispatch,2023-01-01 09:34:00,2023-01-01 09:48:00,14.0
375,Assembly,2023-01-01 08:02:00,2023-01-01 08:12:00,10.0
375,Quality Check,2023-01-01 08:12:00,2023-01-01 08:35:00,23.0
375,Packaging,2023-01-01 08:35:00,2023-01-01 08:57:00,22.0
375,Dispatch,2023-01-01 08:57:00,2023-01-01 09:08:00,11.0
376,Assembly,2023-01-01 08:02:00,2023-01-01 08:27:00,25.0
376,Quality Check,2023-01-01 08:27:00,2023-01-01 08:39:00,12.0
376,Packaging,2023-01-01 08:39:00,2023-01-01 09:08:00,29.0
376,Dispatch,2023-01-01 09:08:00,2023-01-01 09:32:00,24.0
377,Assembly,2023-01-01 08:06:00,2023-01-01 08:33:00,27.0
377,Quality Check,2023-01-01 08:33:00,2023-01-01 09:13:00,40.0
377,Packaging,2023-01-01 09:13:00,2023-01-01 09:27:00,14.0
377,Dispatch,2023-01-01 09:27:00,2023-01-01 09:54:00,27.0
378,Assembly,2023-01-01 08:17:00,2023-01-01 08:28:00,11.0
378,Quality Check,2023-01-01 08:28:00,2023-01-01 08:57:00,29.0
378,Packaging,2023-01-01 08:57:00,2023-01-01 09:25:00,28.0
378,Dispatch,2023-01-01 09:25:00,2023-01-01 09:41:00,16.0
379,Assembly,2023-01-01 08:00:00,2023-01-01 08:23:00,23.0
379,Quality Check,2023-01-01 08:23:00,2023-01-01 08:52:00,29.0
379,Packaging,2023-01-01 08:52:00,2023-01-01 09:07:00,15.0
379,Dispatch,2023-01-01 09:07:00,2023-01-01 09:34:00,27.0
380,Assembly,2023-01-01 08:32:00,2023-01-01 08:53:00,21.0
380,Quality Check,2023-01-01 08:53:00,2023-01-01 09:21:00,28.0
380,Packaging,2023-01-01 09:21:00,2023-01-01 09:40:00,19.0
380,Dispatch,2023-01-01 09:40:00,2023-01-01 09:56:00,16.0
381,Assembly,2023-01-01 08:48:00,2023-01-01 09:06:00,18.0
381,Quality Check,2023-01-01 09:06:00,2023-01-01 09:33:00,27.0
381,Packaging,2023-01-01 09:33:00,2023-01-01 09:56:00,23.0
381,Dispatch,2023-01-01 09:56:00,2023-01-01 10:24:00,28.0
382,Assembly,2023-01-01 08:40:00,2023-01-01 09:02:00,22.0
382,Quality Check,2023-01-01 09:02:00,2023-01-01 09:18:00,16.0
382,Packaging,2023-01-01 09:18:00,2023-01-01 09:39:00,21.0
382,Dispatch,2023-01-01 09:39:00,2023-01-01 09:49:00,10.0
383,Assembly,2023-01-01 08:59:00,2023-01-01 09:26:00,27.0
383,Quality Check,2023-01-01 09:26:00,2023-01-01 09:39:00,13.0
383,Packaging,2023-01-01 09:39:00,2023-01-01 10:07:00,28.0
383,Dispatch,2023-01-01 10:07:00,2023-01-01 10:27:00,20.0
384,Assembly,2023-01-01 08:13:00,2023-01-01 08:41:00,28.0
384,Quality Check,2023-01-01 08:41:00,2023-01-01 09:14:00,33.0
384,Packaging,2023-01-01 09:14:00,2023-01-01 09:27:00,13.0
384,Dispatch,2023-01-01 09:27:00,2023-01-01 09:48:00,21.0
385,Assembly,2023-01-01 08:12:00,2023-01-01 08:28:00,16.0
385,Quality Check,2023-01-01 08:28:00,2023-01-01 08:59:00,31.0
385,Packaging,2023-01-01 08:59:00,2023-01-01 09:17:00,18.0
385,Dispatch,2023-01-01 09:17:00,2023-01-01 09:45:00,28.0
386,Assembly,2023-01-01 08:43:00,2023-01-01 09:03:00,20.0
386,Quality Check,2023-01-01 09:03:00,2023-01-01 09:26:00,23.0
386,Packaging,2023-01-01 09:26:00,2023-01-01 09:46:00,20.0
386,Dispatch,2023-01-01 09:46:00,2023-01-01 10:10:00,24.0
387,Assembly,2023-01-01 08:41:00,2023-01-01 09:07:00,26.0
387,Quality Check,2023-01-01 09:07:00,2023-01-01 09:42:00,35.0
387,Packaging,2023-01-01 09:42:00,2023-01-01 10:07:00,25.0
387,Dispatch,2023-01-01 10:07:00,2023-01-01 10:20:00,13.0
388,Assembly,2023-01-01 08:59:00,2023-01-01 09:09:00,10.0
388,Quality Check,2023-01-01 09:09:00,2023-01-01 09:28:00,19.0
388,Packaging,2023-01-01 09:28:00,2023-01-01 09:56:00,28.0
388,Dispatch,2023-01-01 09:56:00,2023-01-01 10:08:00,12.0
389,Assembly,2023-01-01 08:51:00,2023-01-01 09:11:00,20.0
389,Quality Check,2023-01-01 09:11:00,2023-01-01 09:41:00,30.0
389,Packaging,2023-01-01 09:41:00,2023-01-01 10:07:00,26.0
389,Dispatch,2023-01-01 10:07:00,2023-01-01 10:18:00,11.0
390,Assembly,2023-01-01 08:11:00,2023-01-01 08:30:00,19.0
390,Quality Check,2023-01-01 08:30:00,2023-01-01 08:46:00,16.0
390,Packaging,2023-01-01 08:46:00,2023-01-01 09:05:00,19.0
390,Dispatch,2023-01-01 09:05:00,2023-01-01 09:27:00,22.0
391,Assembly,2023-01-01 08:17:00,2023-01-01 08:42:00,25.0
391,Quality Check,2023-01-01 08:42:00,2023-01-01 09:12:00,30.0
391,Packaging,2023-01-01 09:12:00,2023-01-01 09:41:00,29.0
391,Dispatch,2023-01-01 09:41:00,2023-01-01 10:03:00,22.0
392,Assembly,2023-01-01 08:06:00,2023-01-01 08:28:00,22.0
392,Quality Check,2023-01-01 08:28:00,2023-01-01 08:38:00,10.0
392,Packaging,2023-01-01 08:38:00,2023-01-01 09:02:00,24.0
392,Dispatch,2023-01-01 09:02:00,2023-01-01 09:27:00,25.0
393,Assembly,2023-01-01 08:11:00,2023-01-01 08:31:00,20.0
393,Quality Check,2023-01-01 08:31:00,2023-01-01 08:46:00,15.0
393,Packaging,2023-01-01 08:46:00,2023-01-01 08:59:00,13.0
393,Dispatch,2023-01-01 08:59:00,2023-01-01 09:21:00,22.0
394,Assembly,2023-01-01 08:33:00,2023-01-01 08:50:00,17.0
394,Quality Check,2023-01-01 08:50:00,2023-01-01 09:11:00,21.0
394,Packaging,2023-01-01 09:11:00,2023-01-01 09:31:00,20.0
394,Dispatch,2023-01-01 09:31:00,2023-01-01 09:56:00,25.0
395,Assembly,2023-01-01 08:59:00,2023-01-01 09:27:00,28.0
395,Quality Check,2023-01-01 09:27:00,2023-01-01 09:52:00,25.0
395,Packaging,2023-01-01 09:52:00,2023-01-01 10:21:00,29.0
395,Dispatch,2023-01-01 10:21:00,2023-01-01 10:43:00,22.0
396,Assembly,2023-01-01 08:51:00,2023-01-01 09:09:00,18.0
396,Quality Check,2023-01-01 09:09:00,2023-01-01 09:28:00,19.0
396,Packaging,2023-01-01 09:28:00,2023-01-01 09:43:00,15.0
396,Dispatch,2023-01-01 09:43:00,2023-01-01 10:09:00,26.0
397,Assembly,2023-01-01 08:37:00,2023-01-01 08:59:00,22.0
397,Quality Check,2023-01-01 08:59:00,2023-01-01 09:27:00,28.0
397,Packaging,2023-01-01 09:27:00,2023-01-01 09:54:00,27.0
397,Dispatch,2023-01-01 09:54:00,2023-01-01 10:05:00,11.0
398,Assembly,2023-01-01 08:49:00,2023-01-01 09:13:00,24.0
398,Quality Check,2023-01-01 09:13:00,2023-01-01 09:39:00,26.0
398,Packaging,2023-01-01 09:39:00,2023-01-01 10:07:00,28.0
398,Dispatch,2023-01-01 10:07:00,2023-01-01 10:34:00,27.0
399,Assembly,2023-01-01 08:09:00,2023-01-01 08:38:00,29.0
399,Quality Check,2023-01-01 08:38:00,2023-01-01 09:15:00,37.0
399,Packaging,2023-01-01 09:15:00,2023-01-01 09:28:00,13.0
399,Dispatch,2023-01-01 09:28:00,2023-01-01 09:55:00,27.0
400,Assembly,2023-01-01 08:30:00,2023-01-01 08:51:00,21.0
400,Quality Check,2023-01-01 08:51:00,2023-01-01 09:10:00,19.0
400,Packaging,2023-01-01 09:10:00,2023-01-01 09:30:00,20.0
400,Dispatch,2023-01-01 09:30:00,2023-01-01 09:43:00,13.0
401,Assembly,2023-01-01 08:16:00,2023-01-01 08:44:00,28.0
401,Quality Check,2023-01-01 08:44:00,2023-01-01 08:58:00,14.0
401,Packaging,2023-01-01 08:58:00,2023-01-01 09:24:00,26.0
401,Dispatch,2023-01-01 09:24:00,2023-01-01 09:47:00,23.0
402,Assembly,2023-01-01 08:06:00,2023-01-01 08:18:00,12.0
402,Quality Check,2023-01-01 08:18:00,2023-01-01 08:32:00,14.0
402,Packaging,2023-01-01 08:32:00,2023-01-01 08:50:00,18.0
402,Dispatch,2023-01-01 08:50:00,2023-01-01 09:04:00,14.0
403,Assembly,2023-01-01 08:01:00,2023-01-01 08:18:00,17.0
403,Quality Check,2023-01-01 08:18:00,2023-01-01 08:54:00,36.0
403,Packaging,2023-01-01 08:54:00,2023-01-01 09:14:00,20.0
403,Dispatch,2023-01-01 09:14:00,2023-01-01 09:37:00,23.0
404,Assembly,2023-01-01 08:55:00,2023-01-01 09:12:00,17.0
404,Quality Check,2023-01-01 09:12:00,2023-01-01 09:51:00,39.0
404,Packaging,2023-01-01 09:51:00,2023-01-01 10:12:00,21.0
404,Dispatch,2023-01-01 10:12:00,2023-01-01 10:28:00,16.0
405,Assembly,2023-01-01 08:03:00,2023-01-01 08:25:00,22.0
405,Quality Check,2023-01-01 08:25:00,2023-01-01 08:44:00,19.0
405,Packaging,2023-01-01 08:44:00,2023-01-01 09:06:00,22.0
405,Dispatch,2023-01-01 09:06:00,2023-01-01 09:16:00,10.0
406,Assembly,2023-01-01 08:35:00,2023-01-01 08:58:00,23.0
406,Quality Check,2023-01-01 08:58:00,2023-01-01 09:38:00,40.0
406,Packaging,2023-01-01 09:38:00,2023-01-01 09:48:00,10.0
406,Dispatch,2023-01-01 09:48:00,2023-01-01 10:14:00,26.0
407,Assembly,2023-01-01 08:54:00,2023-01-01 09:18:00,24.0
407,Quality Check,2023-01-01 09:18:00,2023-01-01 09:47:00,29.0
407,Packaging,2023-01-01 09:47:00,2023-01-01 10:00:00,13.0
407,Dispatch,2023-01-01 10:00:00,2023-01-01 10:24:00,24.0
408,Assembly,2023-01-01 08:08:00,2023-01-01 08:33:00,25.0
408,Quality Check,2023-01-01 08:33:00,2023-01-01 08:59:00,26.0
408,Packaging,2023-01-01 08:59:00,2023-01-01 09:13:00,14.0
408,Dispatch,2023-01-01 09:13:00,2023-01-01 09:39:00,26.0
409,Assembly,2023-01-01 08:01:00,2023-01-01 08:21:00,20.0
409,Quality Check,2023-01-01 08:21:00,2023-01-01 08:59:00,38.0
409,Packaging,2023-01-01 08:59:00,2023-01-01 09:12:00,13.0
409,Dispatch,2023-01-01 09:12:00,2023-01-01 09:40:00,28.0
410,Assembly,2023-01-01 08:06:00,2023-01-01 08:27:00,21.0
410,Quality Check,2023-01-01 08:27:00,2023-01-01 09:11:00,44.0
410,Packaging,2023-01-01 09:11:00,2023-01-01 09:35:00,24.0
410,Dispatch,2023-01-01 09:35:00,2023-01-01 09:58:00,23.0
411,Assembly,2023-01-01 08:22:00,2023-01-01 08:34:00,12.0
411,Quality Check,2023-01-01 08:34:00,2023-01-01 08:54:00,20.0
411,Packaging,2023-01-01 08:54:00,2023-01-01 09:19:00,25.0
411,Dispatch,2023-01-01 09:19:00,2023-01-01 09:43:00,24.0
412,Assembly,2023-01-01 08:50:00,2023-01-01 09:13:00,23.0
412,Quality Check,2023-01-01 09:13:00,2023-01-01 09:32:00,19.0
412,Packaging,2023-01-01 09:32:00,2023-01-01 09:59:00,27.0
412,Dispatch,2023-01-01 09:59:00,2023-01-01 10:20:00,21.0
413,Assembly,2023-01-01 08:19:00,2023-01-01 08:38:00,19.0
413,Quality Check,2023-01-01 08:38:00,2023-01-01 08:48:00,10.0
413,Packaging,2023-01-01 08:48:00,2023-01-01 09:15:00,27.0
413,Dispatch,2023-01-01 09:15:00,2023-01-01 09:27:00,12.0
414,Assembly,2023-01-01 08:03:00,2023-01-01 08:30:00,27.0
414,Quality Check,2023-01-01 08:30:00,2023-01-01 08:58:00,28.0
414,Packaging,2023-01-01 08:58:00,2023-01-01 09:23:00,25.0
414,Dispatch,2023-01-01 09:23:00,2023-01-01 09:52:00,29.0
415,Assembly,2023-01-01 08:02:00,2023-01-01 08:27:00,25.0
415,Quality Check,2023-01-01 08:27:00,2023-01-01 08:44:00,17.0
415,Packaging,2023-01-01 08:44:00,2023-01-01 08:58:00,14.0
415,Dispatch,2023-01-01 08:58:00,2023-01-01 09:16:00,18.0
416,Assembly,2023-01-01 08:41:00,2023-01-01 08:59:00,18.0
416,Quality Check,2023-01-01 08:59:00,2023-01-01 09:30:00,31.0
416,Packaging,2023-01-01 09:30:00,2023-01-01 09:58:00,28.0
416,Dispatch,2023-01-01 09:58:00,2023-01-01 10:17:00,19.0
417,Assembly,2023-01-01 08:32:00,2023-01-01 09:01:00,29.0
417,Quality Check,2023-01-01 09:01:00,2023-01-01 09:29:00,28.0
417,Packaging,2023-01-01 09:29:00,2023-01-01 09:53:00,24.0
417,Dispatch,2023-01-01 09:53:00,2023-01-01 10:09:00,16.0
418,Assembly,2023-01-01 08:44:00,2023-01-01 09:05:00,21.0
418,Quality Check,2023-01-01 09:05:00,2023-01-01 09:23:00,18.0
418,Packaging,2023-01-01 09:23:00,2023-01-01 09:40:00,17.0
418,Dispatch,2023-01-01 09:40:00,2023-01-01 09:50:00,10.0
419,Assembly,2023-01-01 08:23:00,2023-01-01 08:36:00,13.0
419,Quality Check,2023-01-01 08:36:00,2023-01-01 08:53:00,17.0
419,Packaging,2023-01-01 08:53:00,2023-01-01 09:03:00,10.0
419,Dispatch,2023-01-01 09:03:00,2023-01-01 09:30:00,27.0
420,Assembly,2023-01-01 08:49:00,2023-01-01 09:07:00,18.0
420,Quality Check,2023-01-01 09:07:00,2023-01-01 09:29:00,22.0
420,Packaging,2023-01-01 09:29:00,2023-01-01 09:58:00,29.0
420,Dispatch,2023-01-01 09:58:00,2023-01-01 10:12:00,14.0
421,Assembly,2023-01-01 08:49:00,2023-01-01 09:18:00,29.0
421,Quality Check,2023-01-01 09:18:00,2023-01-01 09:34:00,16.0
421,Packaging,2023-01-01 09:34:00,2023-01-01 09:54:00,20.0
421,Dispatch,2023-01-01 09:54:00,2023-01-01 10:14:00,20.0
422,Assembly,2023-01-01 08:57:00,2023-01-01 09:20:00,23.0
422,Quality Check,2023-01-01 09:20:00,2023-01-01 09:41:00,21.0
422,Packaging,2023-01-01 09:41:00,2023-01-01 09:58:00,17.0
422,Dispatch,2023-01-01 09:58:00,2023-01-01 10:10:00,12.0
423,Assembly,2023-01-01 08:56:00,2023-01-01 09:17:00,21.0
423,Quality Check,2023-01-01 09:17:00,2023-01-01 09:33:00,16.0
423,Packaging,2023-01-01 09:33:00,2023-01-01 10:02:00,29.0
423,Dispatch,2023-01-01 10:02:00,2023-01-01 10:24:00,22.0
424,Assembly,2023-01-01 08:40:00,2023-01-01 08:57:00,17.0
424,Quality Check,2023-01-01 08:57:00,2023-01-01 09:12:00,15.0
424,Packaging,2023-01-01 09:12:00,2023-01-01 09:37:00,25.0
424,Dispatch,2023-01-01 09:37:00,2023-01-01 10:01:00,24.0
425,Assembly,2023-01-01 08:32:00,2023-01-01 09:01:00,29.0
425,Quality Check,2023-01-01 09:01:00,2023-01-01 09:24:00,23.0
425,Packaging,2023-01-01 09:24:00,2023-01-01 09:44:00,20.0
425,Dispatch,2023-01-01 09:44:00,2023-01-01 10:05:00,21.0
426,Assembly,2023-01-01 08:57:00,2023-01-01 09:14:00,17.0
426,Quality Check,2023-01-01 09:14:00,2023-01-01 09:43:00,29.0
426,Packaging,2023-01-01 09:43:00,2023-01-01 09:59:00,16.0
426,Dispatch,2023-01-01 09:59:00,2023-01-01 10:10:00,11.0
427,Assembly,2023-01-01 08:56:00,2023-01-01 09:11:00,15.0
427,Quality Check,2023-01-01 09:11:00,2023-01-01 09:27:00,16.0
427,Packaging,2023-01-01 09:27:00,2023-01-01 09:55:00,28.0
427,Dispatch,2023-01-01 09:55:00,2023-01-01 10:17:00,22.0
428,Assembly,2023-01-01 08:25:00,2023-01-01 08:46:00,21.0
428,Quality Check,2023-01-01 08:46:00,2023-01-01 09:13:00,27.0
428,Packaging,2023-01-01 09:13:00,2023-01-01 09:40:00,27.0
428,Dispatch,2023-01-01 09:40:00,2023-01-01 10:02:00,22.0
429,Assembly,2023-01-01 08:37:00,2023-01-01 09:05:00,28.0
429,Quality Check,2023-01-01 09:05:00,2023-01-01 09:21:00,16.0
429,Packaging,2023-01-01 09:21:00,2023-01-01 09:43:00,22.0
429,Dispatch,2023-01-01 09:43:00,2023-01-01 10:08:00,25.0
430,Assembly,2023-01-01 08:31:00,2023-01-01 08:54:00,23.0
430,Quality Check,2023-01-01 08:54:00,2023-01-01 09:09:00,15.0
430,Packaging,2023-01-01 09:09:00,2023-01-01 09:35:00,26.0
430,Dispatch,2023-01-01 09:35:00,2023-01-01 09:50:00,15.0
431,Assembly,2023-01-01 08:55:00,2023-01-01 09:06:00,11.0
431,Quality Check,2023-01-01 09:06:00,2023-01-01 09:33:00,27.0
431,Packaging,2023-01-01 09:33:00,2023-01-01 09:59:00,26.0
431,Dispatch,2023-01-01 09:59:00,2023-01-01 10:24:00,25.0
432,Assembly,2023-01-01 08:52:00,2023-01-01 09:04:00,12.0
432,Quality Check,2023-01-01 09:04:00,2023-01-01 09:23:00,19.0
432,Packaging,2023-01-01 09:23:00,2023-01-01 09:52:00,29.0
432,Dispatch,2023-01-01 09:52:00,2023-01-01 10:20:00,28.0
433,Assembly,2023-01-01 08:55:00,2023-01-01 09:17:00,22.0
433,Quality Check,2023-01-01 09:17:00,2023-01-01 09:45:00,28.0
433,Packaging,2023-01-01 09:45:00,2023-01-01 10:12:00,27.0
433,Dispatch,2023-01-01 10:12:00,2023-01-01 10:27:00,15.0
434,Assembly,2023-01-01 08:47:00,2023-01-01 09:11:00,24.0
434,Quality Check,2023-01-01 09:11:00,2023-01-01 09:28:00,17.0
434,Packaging,2023-01-01 09:28:00,2023-01-01 09:51:00,23.0
434,Dispatch,2023-01-01 09:51:00,2023-01-01 10:11:00,20.0
435,Assembly,2023-01-01 08:18:00,2023-01-01 08:29:00,11.0
435,Quality Check,2023-01-01 08:29:00,2023-01-01 08:55:00,26.0
435,Packaging,2023-01-01 08:55:00,2023-01-01 09:15:00,20.0
435,Dispatch,2023-01-01 09:15:00,2023-01-01 09:42:00,27.0
436,Assembly,2023-01-01 08:05:00,2023-01-01 08:17:00,12.0
436,Quality Check,2023-01-01 08:17:00,2023-01-01 08:36:00,19.0
436,Packaging,2023-01-01 08:36:00,2023-01-01 08:59:00,23.0
436,Dispatch,2023-01-01 08:59:00,2023-01-01 09:13:00,14.0
437,Assembly,2023-01-01 08:57:00,2023-01-01 09:26:00,29.0
437,Quality Check,2023-01-01 09:26:00,2023-01-01 09:54:00,28.0
437,Packaging,2023-01-01 09:54:00,2023-01-01 10:20:00,26.0
437,Dispatch,2023-01-01 10:20:00,2023-01-01 10:43:00,23.0
438,Assembly,2023-01-01 08:12:00,2023-01-01 08:25:00,13.0
438,Quality Check,2023-01-01 08:25:00,2023-01-01 08:49:00,24.0
438,Packaging,2023-01-01 08:49:00,2023-01-01 09:06:00,17.0
438,Dispatch,2023-01-01 09:06:00,2023-01-01 09:19:00,13.0
439,Assembly,2023-01-01 08:43:00,2023-01-01 09:00:00,17.0
439,Quality Check,2023-01-01 09:00:00,2023-01-01 09:27:00,27.0
439,Packaging,2023-01-01 09:27:00,2023-01-01 09:44:00,17.0
439,Dispatch,2023-01-01 09:44:00,2023-01-01 09:56:00,12.0
440,Assembly,2023-01-01 08:42:00,2023-01-01 08:59:00,17.0
440,Quality Check,2023-01-01 08:59:00,2023-01-01 09:11:00,12.0
440,Packaging,2023-01-01 09:11:00,2023-01-01 09:26:00,15.0
440,Dispatch,2023-01-01 09:26:00,2023-01-01 09:45:00,19.0
441,Assembly,2023-01-01 08:28:00,2023-01-01 08:52:00,24.0
441,Quality Check,2023-01-01 08:52:00,2023-01-01 09:18:00,26.0
441,Packaging,2023-01-01 09:18:00,2023-01-01 09:35:00,17.0
441,Dispatch,2023-01-01 09:35:00,2023-01-01 09:49:00,14.0
442,Assembly,2023-01-01 08:11:00,2023-01-01 08:31:00,20.0
442,Quality Check,2023-01-01 08:31:00,2023-01-01 08:57:00,26.0
442,Packaging,2023-01-01 08:57:00,2023-01-01 09:16:00,19.0
442,Dispatch,2023-01-01 09:16:00,2023-01-01 09:30:00,14.0
443,Assembly,2023-01-01 08:53:00,2023-01-01 09:05:00,12.0
443,Quality Check,2023-01-01 09:05:00,2023-01-01 09:47:00,42.0
443,Packaging,2023-01-01 09:47:00,2023-01-01 10:04:00,17.0
443,Dispatch,2023-01-01 10:04:00,2023-01-01 10:22:00,18.0
444,Assembly,2023-01-01 08:01:00,2023-01-01 08:30:00,29.0
444,Quality Check,2023-01-01 08:30:00,2023-01-01 08:42:00,12.0
444,Packaging,2023-01-01 08:42:00,2023-01-01 09:06:00,24.0
444,Dispatch,2023-01-01 09:06:00,2023-01-01 09:24:00,18.0
445,Assembly,2023-01-01 08:06:00,2023-01-01 08:22:00,16.0
445,Quality Check,2023-01-01 08:22:00,2023-01-01 08:50:00,28.0
445,Packaging,2023-01-01 08:50:00,2023-01-01 09:02:00,12.0
445,Dispatch,2023-01-01 09:02:00,2023-01-01 09:24:00,22.0
446,Assembly,2023-01-01 08:44:00,2023-01-01 08:57:00,13.0
446,Quality Check,2023-01-01 08:57:00,2023-01-01 09:21:00,24.0
446,Packaging,2023-01-01 09:21:00,2023-01-01 09:35:00,14.0
446,Dispatch,2023-01-01 09:35:00,2023-01-01 09:50:00,15.0
447,Assembly,2023-01-01 08:49:00,2023-01-01 09:17:00,28.0
447,Quality Check,2023-01-01 09:17:00,2023-01-01 09:42:00,25.0
447,Packaging,2023-01-01 09:42:00,2023-01-01 09:53:00,11.0
447,Dispatch,2023-01-01 09:53:00,2023-01-01 10:18:00,25.0
448,Assembly,2023-01-01 08:21:00,2023-01-01 08:35:00,14.0
448,Quality Check,2023-01-01 08:35:00,2023-01-01 09:10:00,35.0
448,Packaging,2023-01-01 09:10:00,2023-01-01 09:38:00,28.0
448,Dispatch,2023-01-01 09:38:00,2023-01-01 09:53:00,15.0
449,Assembly,2023-01-01 08:35:00,2023-01-01 08:53:00,18.0
449,Quality Check,2023-01-01 08:53:00,2023-01-01 09:04:00,11.0
449,Packaging,2023-01-01 09:04:00,2023-01-01 09:33:00,29.0
449,Dispatch,2023-01-01 09:33:00,2023-01-01 09:45:00,12.0
450,Assembly,2023-01-01 08:15:00,2023-01-01 08:32:00,17.0
450,Quality Check,2023-01-01 08:32:00,2023-01-01 08:54:00,22.0
450,Packaging,2023-01-01 08:54:00,2023-01-01 09:06:00,12.0
450,Dispatch,2023-01-01 09:06:00,2023-01-01 09:30:00,24.0
451,Assembly,2023-01-01 08:54:00,2023-01-01 09:12:00,18.0
451,Quality Check,2023-01-01 09:12:00,2023-01-01 09:31:00,19.0
451,Packaging,2023-01-01 09:31:00,2023-01-01 09:58:00,27.0
451,Dispatch,2023-01-01 09:58:00,2023-01-01 10:10:00,12.0
452,Assembly,2023-01-01 08:22:00,2023-01-01 08:34:00,12.0
452,Quality Check,2023-01-01 08:34:00,2023-01-01 08:46:00,12.0
452,Packaging,2023-01-01 08:46:00,2023-01-01 08:58:00,12.0
452,Dispatch,2023-01-01 08:58:00,2023-01-01 09:13:00,15.0
453,Assembly,2023-01-01 08:20:00,2023-01-01 08:42:00,22.0
453,Quality Check,2023-01-01 08:42:00,2023-01-01 08:57:00,15.0
453,Packaging,2023-01-01 08:57:00,2023-01-01 09:13:00,16.0
453,Dispatch,2023-01-01 09:13:00,2023-01-01 09:28:00,15.0
454,Assembly,2023-01-01 08:48:00,2023-01-01 08:58:00,10.0
454,Quality Check,2023-01-01 08:58:00,2023-01-01 09:15:00,17.0
454,Packaging,2023-01-01 09:15:00,2023-01-01 09:28:00,13.0
454,Dispatch,2023-01-01 09:28:00,2023-01-01 09:51:00,23.0
455,Assembly,2023-01-01 08:46:00,2023-01-01 09:11:00,25.0
455,Quality Check,2023-01-01 09:11:00,2023-01-01 09:34:00,23.0
455,Packaging,2023-01-01 09:34:00,2023-01-01 09:50:00,16.0
455,Dispatch,2023-01-01 09:50:00,2023-01-01 10:07:00,17.0
456,Assembly,2023-01-01 08:49:00,2023-01-01 09:16:00,27.0
456,Quality Check,2023-01-01 09:16:00,2023-01-01 09:27:00,11.0
456,Packaging,2023-01-01 09:27:00,2023-01-01 09:37:00,10.0
456,Dispatch,2023-01-01 09:37:00,2023-01-01 10:03:00,26.0
457,Assembly,2023-01-01 08:53:00,2023-01-01 09:07:00,14.0
457,Quality Check,2023-01-01 09:07:00,2023-01-01 09:35:00,28.0
457,Packaging,2023-01-01 09:35:00,2023-01-01 09:53:00,18.0
457,Dispatch,2023-01-01 09:53:00,2023-01-01 10:17:00,24.0
458,Assembly,2023-01-01 08:46:00,2023-01-01 09:11:00,25.0
458,Quality Check,2023-01-01 09:11:00,2023-01-01 09:32:00,21.0
458,Packaging,2023-01-01 09:32:00,2023-01-01 09:48:00,16.0
458,Dispatch,2023-01-01 09:48:00,2023-01-01 10:01:00,13.0
459,Assembly,2023-01-01 08:10:00,2023-01-01 08:22:00,12.0
459,Quality Check,2023-01-01 08:22:00,2023-01-01 08:47:00,25.0
459,Packaging,2023-01-01 08:47:00,2023-01-01 09:16:00,29.0
459,Dispatch,2023-01-01 09:16:00,2023-01-01 09:40:00,24.0
460,Assembly,2023-01-01 08:42:00,2023-01-01 08:54:00,12.0
460,Quality Check,2023-01-01 08:54:00,2023-01-01 09:18:00,24.0
460,Packaging,2023-01-01 09:18:00,2023-01-01 09:36:00,18.0
460,Dispatch,2023-01-01 09:36:00,2023-01-01 09:54:00,18.0
461,Assembly,2023-01-01 08:52:00,2023-01-01 09:16:00,24.0
461,Quality Check,2023-01-01 09:16:00,2023-01-01 09:26:00,10.0
461,Packaging,2023-01-01 09:26:00,2023-01-01 09:41:00,15.0
461,Dispatch,2023-01-01 09:41:00,2023-01-01 10:04:00,23.0
462,Assembly,2023-01-01 08:04:00,2023-01-01 08:31:00,27.0
462,Quality Check,2023-01-01 08:31:00,2023-01-01 08:42:00,11.0
462,Packaging,2023-01-01 08:42:00,2023-01-01 09:03:00,21.0
462,Dispatch,2023-01-01 09:03:00,2023-01-01 09:18:00,15.0
463,Assembly,2023-01-01 08:14:00,2023-01-01 08:33:00,19.0
463,Quality Check,2023-01-01 08:33:00,2023-01-01 09:02:00,29.0
463,Packaging,2023-01-01 09:02:00,2023-01-01 09:31:00,29.0
463,Dispatch,2023-01-01 09:31:00,2023-01-01 09:52:00,21.0
464,Assembly,2023-01-01 08:25:00,2023-01-01 08:46:00,21.0
464,Quality Check,2023-01-01 08:46:00,2023-01-01 09:18:00,32.0
464,Packaging,2023-01-01 09:18:00,2023-01-01 09:32:00,14.0
464,Dispatch,2023-01-01 09:32:00,2023-01-01 09:43:00,11.0
465,Assembly,2023-01-01 08:38:00,2023-01-01 09:07:00,29.0
465,Quality Check,2023-01-01 09:07:00,2023-01-01 09:29:00,22.0
465,Packaging,2023-01-01 09:29:00,2023-01-01 09:46:00,17.0
465,Dispatch,2023-01-01 09:46:00,2023-01-01 10:04:00,18.0
